NAME	Tcells	Monocytes	NK.cells	B.cells	Neutrophils	Macrophages	Plasma	Eosinophils	Mast.cells	Dendritic.cells	tDC2	tpDC	tDC3	tDC1
CASS4	27.3358387458073	23.6619375600219	1	1	96.3942748069212	1	1	10.884378902452	1	31.0878433473589	1	1	1	1
CASTOR1	1	1	1	1	1	1	1	23.0537217269464	1	1	1	1	1	1
CAT	39.0900463883656	147.656334835241	67.2634262740471	45.1794605679898	131.061523388215	128.082600795974	16.7061679608968	37.435753042247	50.6060240386352	123.464706137266	168.222471696958	359.842426812182	238.812308153247	168.753186055586
CATSPER1	1	14.7842381550847	24.1198475797492	1	1	1	1	1	1	1	1	1	1	1
CAV1	1	1	1	1	1	1	39.2468881266437	28.4394800044915	81.0874227575167	150.612802149924	1	1	1	1
CAV2	1	41.8396562791354	13.4538841435404	1	26.3100065102773	25.2880238107028	1	13.8801274694908	223.988038713915	115.904135323698	1	1	1	1
CAVIN1	1	1	1	1	1	1	1	45.7207017275572	48.7731315889633	1	1	1	1	1
CAVIN2	1	1	1	1	1	1	1	68.0396697423563	30.9156939868302	48.9097210739845	1	1	1	1
CAVIN3	1	1	1	1	1	1	1	1	21.9669376137544	28.0499720242507	1	1	1	1
CBARP	1	1	1	1	1	1	1	1	1	17.0520758838053	1	1	1	1
CBFA2T3	1	15.195442191976	1	24.4262908777191	25.2747298195202	1	1	16.909817819715	1	1	1	1	1	1
CBFB	82.5715521029041	54.0370733198006	103.187216612519	69.4526990546702	26.2118238762517	53.1838043712956	27.0638940862627	85.8986042570653	62.9537510697964	101.083226219208	151.448211772046	1	1	1
CBL	52.9908414854662	85.9918017400402	63.8354034847926	45.382520601869	71.7519222908067	45.8599165253097	17.4174298913702	23.8715213538486	32.0150551424663	63.8274948889241	1	1	1	150.819389842042
CBLB	119.869617017145	16.2894557412856	162.9867325207	45.031307173714	1	30.9480325000084	1	48.5727277286436	26.6873878850006	17.9954992920059	1	1	226.656562077331	1
CBR1	18.0979978411648	27.4359692780254	14.5353653183271	1	1	51.6892823338133	14.7326852060505	12.1047326651042	227.76684958295	48.8495448098963	1	1	1	1
CBR3	1	1	1	1	1	1	1	1	31.5599027581594	1	1	1	1	1
CBR4	1	23.1418202525252	60.3883436698627	23.1064309754756	1	16.9165061419029	1	1	15.9006117620338	20.1538149263191	1	1	1	1
CBX4	109.505857995538	66.6862614498907	107.33844598403	90.6186866099658	81.8094288876423	79.7310626839684	55.4972136704451	140.118827048741	154.063409912086	51.1829732699421	1	381.363300431862	231.438769694556	1
CBX5	55.5405952903408	42.6805358501829	61.693954322801	53.4368687929374	30.6261555335345	33.2932092750439	23.2528993703121	34.6115875449173	76.4604036765888	56.6510796563964	90.3361413037668	216.05519023636	1	1
CBX6	56.7933878309991	56.9592883799127	104.996529063695	31.0573305885017	1	30.4724670110752	20.3947886720238	49.7317395703308	46.2106994932947	53.3982900718009	1	221.67456214068	227.812594037855	95.7146421209182
CBY1	1	1	1	1	1	1	1	1	30.648064107432	1	1	1	1	1
CCDC112	1	20.0001397997727	14.0546561700755	1	1	18.7825826840317	26.6521385524225	1	17.6978357628236	21.9451773452703	1	1	1	1
CCDC146	1	1	24.1624207745541	1	21.5537707434096	1	1	1	1	1	1	1	1	1
CCDC149	1	17.5787524656941	1	1	1	1	1	1	13.6339701727484	1	1	1	1	1
CCDC152	1	1	18.6470310046263	1	1	1	1	1	1	1	1	1	1	1
CCDC167	37.8665875364919	1	17.7104919012984	18.6905106750884	1	14.9205605099246	51.0687075803227	1	24.8444531669568	17.1773742612285	1	1	1	1
CCDC28B	1	1	36.5172090703027	1	1	1	18.792506487585	1	1	1	1	1	1	1
CCDC50	22.4697265184666	28.1615018553123	15.558207881657	145.689743756991	1	35.80534771307	40.8080270348411	37.5723251282382	20.3134614461649	63.3763152457446	1	389.939912943505	1	1
CCDC58	1	1	1	1	1	1	1	1	67.9465795215854	15.8542502056847	1	1	1	1
CCDC59	92.5562809157448	53.4880112556107	82.3622245086535	93.4771974828872	45.4205568206926	37.929409276316	30.4202004286209	97.4968277688288	80.3741449863098	43.9001091041797	122.802428533353	1	1	1
CCDC6	28.2455531657141	34.0651159550587	19.4342760469101	48.3176621394575	1	30.0976699985233	1	18.2071067496525	65.109402771916	29.0539137242371	1	1	1	85.5577986280095
CCDC65	1	1	23.1954026985535	1	1	1	1	1	1	1	1	1	1	1
CCDC69	62.428291141995	132.92207596437	193.816487533077	42.1385265429049	126.151777993438	27.4458341052538	79.6423977026357	39.0172684507085	24.3756667883311	30.013094473171	1	334.632677590326	1	1
CCDC88A	21.1526490095532	165.953642936173	35.0181623037692	30.2366983891715	25.6030522764858	204.826932039726	53.3422603766933	91.5594803711917	82.5482365341269	213.693317104347	222.651133207933	375.060328737332	154.866184698117	377.174541139423
CCDC88C	74.2981926122785	29.4389759603346	183.725855150227	49.9307467042095	1	1	44.1195910260886	70.9427346898927	18.3353340639256	1	1	1	1	1
CCL13	1	1	1	1	1	149.093512538127	1	1	1	1	1	1	1	1
CCL17	1	1	1	1	1	1	1	1	1	453.653260270663	1	1	725.555586231331	1
CCL18	1	1	1	1	1	4437.43230475696	22.7409526947073	104.96192140913	20.3482622502089	33.3135319869012	1	1	1	1
CCL19	1	1	1	1	1	1	1	1	1	1	1	1	584.5876946362	1
CCL2	1	1	1	1	1	127.075264962694	1	91.7663787198455	47.4776667366857	56.7008862550841	1	1	1	1
CCL20	1	132.09154177837	1	1	1	292.335412439331	1	71.1299020360565	337.404186854582	135.811649530214	1	1	1	1
CCL22	1	1	1	1	1	1	1	1	1	29.2254341680031	1	1	1083.89355405659	1
CCL23	1	1	1	1	1	28.0977518479023	1	1	1	1	1	1	1	1
CCL3	1	1	49.0872735020989	1	1	192.789881481833	1	86.2448891245147	1	104.702018461495	1	1	1	1
CCL3L3	1	1	1	1	1	47.4124634826457	1	85.669305637153	1	59.3083428104013	1	1	1	1
CCL4	261.758861199308	37.8993576910074	1572.77489045679	1	175.65312089662	335.242715856044	31.5120944933788	451.917416529157	47.5866705701963	200.83091552581	1	1	1	1
CCL4L2	1	1	80.5518925451527	1	1	79.9230799265808	1	307.878989133443	1	95.027805734022	1	1	1	1
CCL5	537.344392418221	43.2879466861972	1373.41033125639	32.1319291919613	67.3225537350302	43.6710398062337	1	191.811624268422	18.2024697958203	35.102518110774	1	1	1	1
CCL8	1	1	1	1	1	21.1180179456347	1	1	1	1	1	1	1	1
CCNB2	1	1	1	1	1	1	16.1102707664905	1	15.1172767324785	17.8137590128854	1	1	1	1
CCND1	1	1	1	1	1	1	1	20.6116477782713	45.9102336738852	43.568149360798	1	1	1	111.083482027997
CCND2	283.23286519982	49.7245247050065	224.457637980291	64.3822067174062	1	25.34252908123	119.821580165557	46.2711487566949	50.2122553119012	114.987653772117	193.249595957387	1	1	1
CCND3	135.298956547526	116.119917657355	341.800027463136	111.821851539293	188.432179917472	31.733851247014	1	72.7394643755095	33.4434522107666	62.2470582399912	201.110079881975	197.083463997232	1	113.482919546473
CCNG2	35.0899278472732	51.3905793771632	32.9781520327353	52.9330557790897	131.614655799169	37.1158477368062	11.8027844106234	79.9785625424505	44.8733106559195	33.9636363603625	1	1	218.968635717179	1
CCNJL	1	1	23.0048539593812	1	103.501140704805	1	1	1	1	1	1	1	1	1
CCPG1	41.9334457573306	92.9350303361679	76.3669201211032	47.5503878251474	241.099283361727	67.349402463291	174.320567558558	72.8626746371334	42.0299982535002	41.7660418230405	1	1	1	1
CCR1	1	83.8652096295288	22.0565042371489	1	127.04444612395	121.305321477907	1	1	1	46.8716073406527	1	1	1	1
CCR10	1	1	1	1	1	1	16.6521658402069	1	1	1	1	1	1	1
CCR2	1	113.888958355643	1	1	1	1	13.9186364790546	10.0792417126812	1	15.2214921005902	1	1	1	1
CCR3	1	1	1	1	39.880367647316	1	1	1	1	1	1	1	1	1
CCR4	23.6402810117183	14.332739126566	13.5898005593545	1	19.5952820665845	1	1	1	10.2745258102387	1	1	1	1	1
CCR5	38.0577971349136	17.862569434112	1	1	1	30.7059896912753	1	1	1	44.0025205059218	1	1	1	1
CCR7	583.52610370911	1	1	411.883110436093	1	27.2244977966556	1	133.477979013209	1	82.9268589777671	1	517.948334341307	3365.19603139006	1
CCRL2	1	42.7194278029946	1	1	170.925861646101	73.1088436468737	1	79.1860046517896	1	37.133357865932	1	1	1	1
CCT8	62.7829024169118	78.3626986218185	71.0786216832515	63.6761432597591	1	61.3110431775314	44.3083446974394	65.4076434677693	73.7497633104897	70.7601918292843	1	1	1	136.909452757517
CD109	1	15.2556809107266	1	1	1	39.2419806761692	1	41.8883712898567	62.3354005848949	53.1296198143004	1	1	1	1
CD14	1	338.362623008186	1	1	133.162168453332	423.149947670331	1	26.5318044395521	1	214.541694036819	1	1	1	1
CD151	1	90.2680832579481	29.5884120492514	1	1	93.0387003054341	24.1991051323195	44.9853560439605	104.75627351817	104.456074599584	1	1	1	1
CD160	1	1	464.992557511841	1	1	1	1	18.8504028679587	1	1	1	1	1	1
CD163	1	193.448494439147	1	1	1	898.64882030175	1	41.1941024651076	1	103.575373871288	1	1	1	1
CD177	1	1	1	1	1	1	1	17.8204910958929	1	1	1	1	1	1
CD180	1	20.9456777730739	1	27.5885723990928	1	59.9840997981643	51.4672382984363	1	1	23.6887268153954	1	1	1	1
CD19	1	1	1	157.188751223081	1	1	28.5335100725532	1	1	1	1	1	1	1
CD1A	1	1	1	1	1	1	1	1	1	187.037515121334	2841.75873059706	1	1	1
CD1B	1	1	1	1	1	1	1	1	1	40.8670136009246	228.606596771127	1	1	1
CD1C	1	18.5751992571833	1	24.6027486747625	1	1	1	1	1	128.763907305717	455.962217961101	1	1	1
CD1D	1	58.4961616535934	1	1	1	1	1	1	1	1	1	1	1	1
CD1E	1	1	1	1	1	1	1	1	1	73.1211018573259	565.200383479106	1	255.516531443398	1
CD2	409.569013805519	1	260.004493385841	1	1	1	1	66.5536259059846	1	23.2608022721774	1	1	1	1
CD200	1	1	1	1	1	1	1	14.7179700966639	1	1	1	1	154.694755160689	1
CD200R1	18.8599964194697	1	1	1	1	1	1	27.4674517237545	1	1	1	1	1	1
CD207	1	1	1	1	1	1	1	1	1	41.4095215870994	1528.82533897172	1	1	1
CD209	1	1	1	1	1	80.3438194077607	1	1	1	15.9847924409164	1	1	1	1
CD22	15.6073592558714	28.8705396296671	29.5026990087014	107.498773400296	60.2390780999784	20.4925740793597	1	84.5691018582761	25.7238939215805	17.270743606952	1	1	1	1
CD226	75.2520982435135	31.6475934608539	173.636349067027	16.6376629855725	95.6943558402754	27.6088224307286	1	24.3438566966709	18.1211316151695	36.3243564144828	1	1	1	148.356033779682
CD24	1	30.8938020668012	1	200.023791125649	1	1	1	1	274.709602727228	52.6172617530741	1	1	1	1
CD244	1	21.5574135743931	62.2100202351851	1	1	1	1	1	1	1	1	1	1	1
CD247	262.285548710342	1	1518.70663232838	1	1	1	1	71.4070893867217	1	1	1	1	1	1
CD27	140.846120720934	1	1	119.319702843078	1	1	348.554672182658	1	1	1	1	1	1	1
CD274	1	1	1	1	1	20.3434544651296	1	59.8398684967619	21.5516728411608	17.1585506940498	1	1	257.099876067957	1
CD28	164.157313365177	1	1	1	1	1	1	21.7700578697979	1	1	1	1	1	1
CD2AP	36.1291816938985	40.543863133155	36.0649561921481	48.9117781487612	1	38.2044912841123	17.797992453846	40.6545157352189	61.6784151091469	62.1005667097646	1	403.133783229736	1	1
CD300A	1	83.4909199856066	138.064111529385	1	164.462662614531	93.2404679512738	1	66.1116289560434	1	102.541635854964	115.631920104375	1	1	1
CD300C	1	30.1066331906351	1	1	1	21.6020225515378	1	1	1	26.4515742616859	1	1	1	1
CD300E	1	431.134080016753	1	1	1	48.876785187999	1	31.9340994981461	1	43.9694203774416	1	1	1	1
CD300LB	1	15.8304132267403	1	1	1	1	1	1	1	1	1	1	1	1
CD300LF	1	53.9777785104904	1	1	64.8585338207004	56.7498253436863	1	1	1	27.4755045219915	1	1	1	1
CD302	1	158.284699667868	1	1	107.978366936821	81.250295359542	1	21.1405133601877	29.7893548715292	51.2271801908377	133.508298807201	1	1	1
CD320	1	1	47.328600805815	1	1	1	15.5654864373454	1	11.3493852065508	1	1	1	1	1
CD33	1	66.2500147979956	15.3310665299629	1	27.8402147188369	42.2250858804748	1	22.9720993136559	26.9671407503826	27.9029455873899	1	1	1	1
CD36	1	274.117173101084	1	1	1	180.547054601259	1	22.6511480516438	1	58.6651423658996	1	271.014531303689	1	1
CD38	1	12.4961157818154	92.5597875102469	1	1	18.061898097604	126.276940215005	20.6850220740159	15.0664497536194	17.5898990626333	1	1	1	1
CD3D	514.381593623099	1	116.876342648438	1	1	1	1	63.8342629525077	1	1	1	1	1	1
CD3E	160.958244454045	1	52.3696026157649	1	1	1	1	35.8951759067711	1	1	1	1	1	1
CD3G	271.28256608937	1	85.7108194009766	1	1	1	1	35.9215862347641	1	1	1	1	1	1
CD4	213.968108846276	299.421139859517	1	1	1	429.314810473261	1	42.3811796526447	20.7358392744578	351.922010202337	901.380796962541	1102.47299713496	255.46231110016	262.293854588013
CD40	1	24.6909223603381	14.6116204320347	102.342030186911	1	68.2710690701779	32.0656083374614	16.6319776079924	1	129.105645329712	235.189141678153	1	453.099486785158	196.034341331931
CD40LG	31.5686122856161	1	1	1	1	1	1	1	1	1	1	1	1	1
CD48	389.90222277437	302.892399592978	335.328503244767	447.654004188432	57.9305512839153	98.6871965480948	37.2782215433109	131.157512719887	32.7334727012016	112.445665485287	192.313080985718	1	1	450.386856241039
CD5	111.918732632991	1	1	1	1	1	1	1	1	1	1	1	1	1
CD52	830.517042358448	595.173412796737	756.815773424015	861.700616422464	1	521.069265146205	41.272961574981	189.996129597556	50.9642701400029	203.315826452503	627.822584717687	420.234060912831	1	324.562073535548
CD6	266.388484793887	11.9581718048427	125.302839826552	26.7509239022148	1	1	1	26.2736584178063	1	12.7744980417353	1	1	1	1
CD68	1	138.763340087825	1	1	23.2311251112177	365.399136137064	1	31.8932684523085	18.9822763904523	109.586740813286	1	1	1	1
CD69	215.948771475314	14.5997807058791	136.150145207017	257.849674265836	46.8609497342998	17.1484782906287	33.3658499913179	1731.16342512881	476.600031795819	25.8376338846015	1	1	1	1
CD7	279.83036838129	1	558.814326396371	1	1	1	1	86.9486075378341	1	1	1	1	1	1
CD70	1	1	1	28.7260916077429	1	1	1	29.6543273120728	1	1	1	1	1	1
CD72	1	1	1	38.1141154677285	1	46.4189822254702	1	1	1	23.6942531187369	1	1	1	1
CD74	740.914279664259	5477.15163041744	441.050237389859	9568.46828327773	250.328070889028	10056.8336704181	1439.1923893523	1278.73142873313	139.389242472511	13154.9370920286	29459.3343861694	13895.2530746858	20778.5869620268	30255.8025713702
CD79A	1	1	1	1126.92485717736	1	1	1052.06475307871	35.0018681582784	1	1	1	1	1	1
CD79B	1	1	15.460637026531	59.7332998138239	1	1	28.2296850155713	1	1	1	1	1	1	1
CD80	1	1	1	1	1	1	1	1	1	49.6393106390054	1	1	1	1
CD82	126.504031884835	88.7731430904638	25.6761676465997	210.6317317612	364.98789406487	114.786118379829	1	157.430172835563	104.406271604342	65.2071845691535	1	1	1	1
CD83	104.106886983244	186.21736435932	62.9368207631408	1075.89057552825	287.12070248615	792.095824754507	32.5062802255798	1173.59217137857	326.32215940457	943.740826896126	1964.66975925977	2707.45808799448	3400.5988606621	1212.98318681334
CD86	1	132.015370754161	1	44.7318772254449	1	153.396104397481	1	32.8881729120873	1	239.6565546603	428.457657445873	1	384.592709636585	255.829965341495
CD8A	237.159524763877	1	118.779083520257	1	1	1	1	47.2713427651183	1	1	1	1	1	1
CD8B	174.618065086946	1	1	1	1	1	1	35.0932522062685	1	1	1	1	1	1
CD9	1	119.605338906092	1	1	1	387.90226250271	35.0362843680814	362.077186462635	1053.19673648757	331.243133441357	1	1	1	1
CD93	1	155.049266031989	1	1	159.809331720185	57.1888802967088	1	31.7176877841795	1	100.734823508789	1	1	1	1
CD96	148.579923230731	1	117.966580651992	14.4241356594638	1	1	1	26.9029002471992	1	1	1	1	1	1
CD99	411.323977838095	261.138373180932	754.199255976248	251.362303009467	1	353.356999225273	141.26993809153	178.021296300341	293.509522685893	245.403380223062	163.633609836511	546.103597359365	1	1
CD99L2	1	16.1226889190966	1	1	1	17.5743070757936	16.1734547874194	1	19.9514180474284	1	1	1	1	1
CDA	1	99.9725832473849	1	1	457.170543310441	14.3654778133003	1	1	1	1	1	1	1	1
CDC14A	66.9381449537651	1	1	1	1	1	1	26.7373150441916	1	1	1	1	1	1
CDC25B	68.1067333160457	16.363652692761	164.913720886113	18.2234208043568	1	23.0671861609503	30.4761879169876	18.4975194129781	25.3208301832503	24.59624139968	1	1	1	1
CDC37L1	39.4097593272552	10.8637628683734	20.0035520845026	30.1223819349981	1	1	1	38.8227350407833	18.0131079539924	1	1	1	1	1
CDC42BPA	1	25.9040246695663	1	1	1	1	1	1	21.6858167087175	1	1	1	1	1
CDC42EP2	1	35.7360579800903	1	1	49.4670433955505	1	1	45.1785936295299	1	24.2211855744806	1	1	1	1
CDC42EP4	1	21.9608998165421	1	1	1	1	1	70.2930874481156	25.8764422201185	30.9882354639667	1	1	1	1
CDCA7L	1	13.6031320881452	1	46.9249827602658	1	28.1808543453301	1	11.554590833574	51.4129088469419	23.9183508607966	1	1	1	1
CDCP1	1	20.4816877870685	1	1	1	37.7570513767558	1	1	34.7125930012916	60.9858271058424	1	1	1	1
CDH1	1	94.6487553459098	1	1	1	1	1	1	228.534139892079	99.7246446616443	1	1	1	1
CDH23	1	23.6521121220362	1	1	1	1	1	1	1	1	1	1	1	1
CDK1	1	1	1	1	1	1	1	1	1	29.9449309645148	1	1	1	1
CDK11A	1	1	1	1	1	1	1	29.7721890838094	1	1	1	1	1	1
CDK14	1	1	1	23.9338483381342	22.0187316867098	1	18.8550523846037	1	1	12.9631937633603	1	1	1	1
CDK15	1	1	1	1	1	1	1	62.5281443065507	23.6465600776416	1	1	1	1	1
CDK2AP1	24.8117455376797	148.358164648525	18.4186898635082	30.0113831570449	36.0556429132096	120.080556768207	24.9227070009456	90.8946264849124	324.521811025169	219.813705649943	202.337871372699	283.81415410601	423.740984320553	864.414113709039
CDK5R1	17.6368522296882	1	18.1549566938808	38.540623862121	24.0989164086011	1	1	1	1	1	1	1	1	1
CDKN1A	329.069725018859	510.621992930185	51.6946378191677	250.356912650415	234.201330224211	450.127551422431	265.007704956339	719.648417766975	340.815936438913	845.007801457645	1066.19796506121	1520.32215234053	3073.18153906647	970.685891729146
CDKN1B	419.740729341932	91.7172241135358	165.182076640938	208.358770503831	121.656355345048	64.3887631612921	85.1554630007739	180.195427771799	42.9440626233814	91.3049888113524	1	1	160.899859465215	1
CDKN1C	1	92.8822175214051	1	1	1	19.9518296368077	1	60.6128650575806	33.5724681839748	38.6861390454364	1	1	1	1
CDKN2A	19.5476792648426	1	1	1	1	1	21.5962639435744	1	116.961798653029	1	1	1	1	1
CDKN2B	1	1	1	1	1	1	1	1	28.8565761384257	1	1	1	1	1
CDKN2D	26.298198924035	36.5964784658328	104.873581626437	43.7128615375558	296.380326237271	1	1	31.4674877998403	11.5423822376035	12.0354413668991	1	1	1	1
CDR2	74.7159152145231	1	1	19.2315185929952	1	1	29.3460582689363	44.0493762352663	19.8277388907235	1	1	1	1	1
CDYL	30.7365781903479	31.2632513871307	66.0134433918331	38.1078273580859	1	30.2601153573382	28.613787048348	27.6454526352105	60.2479996586026	31.084791207906	1	229.557016751236	1	1
CDYL2	26.0985542071141	11.659752344147	1	1	1	1	1	1	1	1	1	1	1	1
CEACAM3	1	1	1	1	83.5017887757973	1	1	1	1	1	1	1	1	1
CEACAM4	1	18.7764045576994	1	1	45.5230662343549	1	1	1	1	14.4807649238128	1	1	1	1
CEACAM5	1	117.40647632958	1	1	28.678167316385	1	1	79.9703446951401	183.424247345954	100.00495086034	1	1	1	1
CEACAM6	1	284.843243686428	1	1	1	1	1	1	413.040048880205	238.820398083027	1	1	1	1
CEBPA	1	44.9843610459965	1	1	21.9017490854126	54.4630360667506	1	1	1	21.9887278421703	1	1	1	1
CEBPB	112.046525449772	815.692995743376	126.086426220169	50.0135282178342	2078.98621908068	721.683808991607	45.9625591142026	572.480196050083	271.399557813011	548.766165014944	261.637568659141	1	1	1
CEBPD	52.838139988068	936.120031002549	364.915387230736	1	1378.59082406511	504.735677425267	1	365.67982806562	521.993626415415	739.141581626354	619.503863732183	1	685.857402495725	399.278448074558
CEBPZ	63.2079006361668	24.9757605451783	43.7552921201451	68.6466127979279	1	25.1501364544706	1	67.3230744463543	50.597080335764	34.1044131784671	1	1	1	1
CELSR1	1	1	1	1	1	15.328156636684	1	1	37.1511284170107	1	1	1	1	1
CEMIP	1	1	1	1	1	1	31.5095360389393	25.5093211440897	46.0695159637801	1	1	1	1	1
CENPE	1	1	1	1	1	1	1	1	1	18.2194205421989	1	1	1	1
CENPH	1	1	1	1	1	1	1	1	12.7231324167401	18.3339980063413	1	1	1	1
CENPM	18.4840904587483	1	1	22.8958274153456	1	1	16.4824701982191	1	1	15.7421466274685	1	1	1	1
CENPW	1	14.8404706176504	1	1	1	18.4117459793012	1	1	16.2796447100613	30.7263299784365	1	1	1	1
CEP120	48.2682932761278	1	23.8169763992558	37.5792050104636	1	15.0881208751661	16.3877241400451	34.5463567022036	21.3913781900357	1	1	1	1	1
CEP128	1	1	1	1	1	1	29.7949502381955	1	1	1	1	1	1	1
CEP162	1	1	1	1	1	1	1	26.3643044380893	1	1	1	1	1	1
CEP19	23.9328785722853	23.3497337497402	21.9099623036195	19.9860761590711	180.474320456698	14.7082620170615	1	14.8017165814484	16.3213544228641	1	1	1	1	1
CEP192	21.3307487718071	13.3633793420954	33.2461695142948	20.5545846614216	1	1	1	1	1	1	1	1	1	1
CEP290	25.389439331981	13.0815663890388	19.8836089036246	29.0083601370499	1	11.6461382338432	1	1	24.2814061681046	1	1	1	1	1
CEP295	1	11.4692286714224	16.7354976706272	14.8959869225378	1	1	1	1	1	1	1	1	1	1
CEP350	85.0403456253424	72.5330318762503	78.020727164346	69.4704953192518	55.9838876989222	52.0283522333388	36.6996848140896	35.5389143125309	47.0968406181475	65.1559992576326	1	1	208.757154133591	1
CEP63	1	20.0686665182743	24.5395807211977	16.4037154172878	108.957656444069	15.4873448567659	1	7.95117294350835	13.8364811586847	21.087293174899	1	1	1	1
CEP78	37.4314162351597	22.2125023444781	326.627413649977	28.537890327483	20.4201119365065	19.0081385129393	1	28.4967728987956	23.7395754226006	23.8509390561894	1	1	1	1
CEP85L	48.6668824257805	29.6795681801735	48.9104458746752	19.8571495868678	25.9865890167121	13.7653840728822	1	17.4086638868874	1	1	1	1	1	1
