NAME	CD4.memory.activated	Monocytes	CD4.memory.resting	NK.cells.resting	B.naive	Neutrophils	Macrophages.M2	Plasma	CD8.cells	T.cells.CD4.naive	B.memory	NK.activated	Eosinophils	T.cells.regulatory	T.cells.helper	Macrophages.M0	Macrophages.M1	Mast.activated	Dendritic.cells.resting	Dendritic.cells.activated	Mast.resting
AC091057.2	1	1	1	42.5730450005726	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22.0837083338345	1	1
AC091825.1	1	1	1	1	1	1	1	1	1	1	1	31.2017958692293	1	1	1	1	17.9082670085534	1	1	1	1
AC091948.1	1	1	1	1	1	1	1	60.4942643184918	1	1	1	1	1	1	1	1	1	1	1	1	1
AC092068.2	1	1	1	1	1	50.1029880927095	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC092069.1	13.6591771050714	1	1	1	1	1	16.754372866529	1	1	1	1	1	1	1	1	26.4685331387205	1	24.3535083894501	33.8754042938092	1	1
AC092139.3	1	21.0556594992527	1	33.14636337394	40.1222342455064	46.4906936786105	1	1	22.4333295941546	20.0679268908522	1	49.9914776726022	1	1	1	1	1	1	1	1	1
AC092171.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.355484266667
AC092279.1	1	1	1	1	1	1	1	1	1	1	1	47.4449059033067	1	1	1	1	1	17.1754153865225	1	1	1
AC092338.2	1	17.3714255971297	1	24.7946543388284	1	1	1	1	1	1	1	23.0459402480332	37.9949094577525	1	1	1	1	1	1	1	1
AC092490.1	1	1	1	1	1	1	23.6255004123761	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC092620.2	1	15.9720798987009	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC092634.8	1	22.7882990092014	36.6447784324535	43.4439874578305	43.1419690417586	1	15.2974352828831	1	30.9314218998106	38.1006206990633	1	33.7365065590059	1	42.7982862060312	29.6556494236031	1	1	1	1	29.8969816594044	1
AC092647.5	20.6319723700511	1	1	1	1	1	1	1	1	1	1	16.7452546599061	1	1	1	1	1	1	1	1	87.1730755295987
AC092683.1	1	1	1	25.3801021945442	1	1	1	1	1	27.8053784810819	1	1	1	1	1	1	1	1	1	1	1
AC092718.4	31.4704280083414	19.6735764896347	1	1	1	1	1	1	25.5867354289422	1	1	58.0141006847883	1	1	1	15.6153886398907	23.2747909073995	21.5425701330514	1	1	25.0811563064848
AC092723.1	1	1	1	1	1	42.2347384109836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC092809.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21.8602599086662	1	1
AC092821.1	1	1	1	1	1	1	1	1	1	23.4411557764171	1	1	1	1	1	1	1	1	1	1	1
AC092821.3	1	1	1	123.221207992963	30.88606606498	1	1	1	1	29.0174772811544	41.2037477764147	59.2935119929553	1	1	31.7417303314017	1	1	1	1	1	1
AC092902.2	1	1	1	1	1	1	1	1	1	1	1	29.2285930629043	1	1	1	1	1	1	1	1	1
AC092902.5	1	1	1	1	1	1	1	1	1	28.7222743615653	1	1	1	1	1	1	1	1	1	1	1
AC093010.2	1	1	1	22.6445469808029	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC093028.1	1	24.247823981051	1	24.7842706057377	1	70.5079173135523	1	1	1	1	1	1	32.5983109854713	1	1	1	1	1	1	1	1
AC093323.1	1	1	1	35.0652651884547	1	1	1	1	1	21.0439411599797	1	1	1	1	1	1	1	1	1	1	1
AC093323.3	1	19.6871935230078	1	1	1	42.1474898481106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC093496.1	34.7553959928052	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.9285728588826
AC093503.3	1	24.3842943738251	1	28.0340839790243	1	37.3692100949858	1	1	1	30.5175143436758	1	1	1	1	1	1	1	1	1	1	1
AC093525.4	1	1	1	1	1	1	17.1347925216807	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC093599.1	1	1	1	1	1	1	1	25.4483785337465	1	1	1	1	1	1	1	1	1	1	1	1	1
AC093673.1	1	16.6926746285568	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC093904.4	1	1	1	1	1	43.3243698348421	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC096536.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.2380793737159
AC096564.2	1	1	1	1	1	37.616810034691	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC096667.1	1	22.3041092404048	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC097375.3	1	1	1	1	1	1	1	1	1	1	1	60.394954672665	1	1	1	1	1	1	1	1	1
AC098864.1	1	1	1	1	1	29.2960340994342	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC099343.3	1	15.947059127629	1	25.1178713437447	1	43.4134597533582	1	1	1	34.7816153681058	1	1	1	1	1	1	1	1	1	1	1
AC099489.1	1	25.5564458587559	1	36.8137009808098	1	123.205603836696	22.1697151844041	1	24.7009813189321	14.2154580430841	1	1	30.8838377015278	1	1	20.384512836202	1	16.7182573365325	1	17.7778528313175	1
AC099850.1	1	23.1821260243936	1	1	1	66.4344430611091	16.3971973330708	1	1	1	1	1	1	1	1	1	1	1	1	19.3118134846405	1
AC103702.2	1	1	1	1	1	1	1	1	1	1	1	27.6246461512322	1	1	1	1	1	1	1	1	1
AC103957.2	1	1	1	20.858589830991	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC104024.1	1	1	1	1	1	1	1	1	1	1	34.6666083949635	1	1	1	1	1	1	1	1	1	1
AC104083.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.9228347200411	1	1	1	1
AC104135.1	1	14.9673187890046	1	1	1	36.9641300387671	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC104581.4	1	21.2376402225256	1	1	1	1	74.6385259152158	1	1	1	1	1	35.5110097463636	1	1	26.8871866085657	1	26.4513111574505	1	25.190566027357	1
AC104667.2	1	1	1	1	1	1	1	1	1	14.4392341447781	1	32.6087092663498	1	1	1	1	19.9978163745909	1	1	1	1
AC104695.2	1	26.1115852007113	1	1	1	1	87.5603497668306	1	32.63806634834	1	1	72.8012439433423	94.070529546256	19.2625430986159	29.7020062298005	42.332619767936	1	30.3490569824489	72.1743932900505	45.1383313116143	1
AC104695.3	1	18.0807319008113	30.1582258525473	39.9617449619751	1	1	24.2238184392526	1	1	1	1	34.9553228876556	30.7598066223395	1	1	1	1	22.6683140724504	16.9492904356348	26.4749340124025	1
AC104794.2	1	1	1	22.6871365093867	1	1	1	1	1	1	1	1	1	1	1	1	30.8171110663743	1	1	1	1
AC105101.1	1	27.4780954806538	1	23.5246191768687	1	56.3899223959645	1	1	1	27.2779671161549	1	1	1	1	1	15.4397447329187	1	1	1	1	1
AC105219.1	1	1	1	1	1	1	1	1	1	19.4812970193359	1	1	1	1	1	1	1	1	1	1	1
AC107398.3	1	19.5023809476905	1	1	1	53.9185884521439	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC107993.1	1	1	1	1	1	34.4074828721933	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC108125.1	1	1	1	1	1	30.6146884109683	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC108134.3	1	1	26.6992142580073	61.3044443662264	1	1	1	1	44.8056910937448	28.65946133009	1	1	1	38.6333090385898	29.2162721363063	1	1	1	1	1	1
AC108704.2	1	18.1386741108583	1	44.2150964424807	1	64.3876025375044	1	1	1	1	1	55.1910783963969	54.5067428971424	1	1	1	1	1	1	1	1
AC108718.1	1	1	1	1	1	30.8164617962077	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC109326.1	1	1	1	1	1	1	25.2010403094761	1	1	1	1	1	40.7913362085282	1	1	1	1	1	1	1	1
AC109466.1	1	1	1	22.982086003884	1	1	1	1	1	55.9173313511523	1	1	1	1	1	1	1	1	1	1	1
AC110615.1	1	20.8585514077502	1	23.3806095479873	28.5634333859094	33.0901335388636	1	1	1	19.9075359027672	1	1	30.5902226311467	1	1	1	1	14.4809001970232	1	1	1
AC112496.1	1	1	1	1	1	1	18.3110648940592	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC112693.3	1	1	1	1	1	36.7991420069155	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC114490.1	1	1	1	1	1	1	1	1	1	19.3059760188211	1	1	1	1	1	1	1	1	1	1	1
AC114928.1	1	16.2067819378944	1	1	1	43.3507861735103	1	1	1	22.6172751514098	1	38.791478957081	1	1	1	1	1	1	1	1	1
AC114939.1	1	1	1	25.3456242179389	1	30.5280415191692	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC114980.1	1	18.5612844322306	1	28.4524122368522	1	1	1	1	1	26.5494797807807	1	44.0527684054603	1	1	1	1	1	1	1	1	1
AC116407.2	1	1	1	1	1	1	1	1	1	1	1	50.2284382610016	1	1	1	1	1	1	1	1	1
AC118344.2	1	19.1347495222821	1	1	1	1	1	1	1	33.5443222220686	1	1	1	1	1	1	1	1	1	1	1
AC118758.3	1	23.5653422048336	1	18.9889907734321	1	84.2082807316588	1	1	1	22.9638268258613	1	1	1	1	1	1	1	19.5712593854814	1	1	1
AC122129.1	1	1	1	1	1	1	1	1	1	19.5699314113157	1	1	1	1	1	1	1	1	1	1	1
AC124319.1	1	1	1	22.6191602285942	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC124798.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17.8852976440677	1	1	1	1	1
AC125257.1	17.678030515846	1	1	1	1	1	1	1	1	1	1	45.8458946584496	1	28.1627864923305	1	1	1	27.8345609718091	1	1	1
AC126323.2	1	37.2549007392857	1	44.8165931769861	30.4580675783022	108.088240691894	16.8564001866204	1	1	1	1	26.7491891625191	29.9584478839509	1	1	18.4244190017899	1	1	18.2781751394494	1	1
AC126474.1	1	1	1	1	1	1	1	1	1	1	1	38.1176804510805	1	1	1	1	1	1	1	1	1
AC126474.2	1	1	1	1	1	30.9862301949629	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC127496.1	1	1	1	1	1	32.8929045664083	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC127502.2	1	16.9130543276771	1	50.8788361775651	1	1	16.3483875125372	1	1	37.3740163083161	1	1	1	1	1	1	25.0856202896826	1	1	1	1
AC130324.1	1	1	1	1	1	1	1	1	1	31.2626859103126	1	1	1	1	1	1	1	17.869824320004	1	1	1
AC130469.2	1	24.6670789086616	1	39.5040105403066	1	71.9228880955493	1	1	1	1	1	38.6891110416837	1	1	1	1	1	1	1	1	1
AC131212.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20.1626669823768	1	1
AC131212.3	1	23.1869336259198	1	19.1578810273048	1	34.6528831489769	1	1	1	43.7840518559622	1	1	1	1	1	1	1	1	1	1	1
AC132192.1	1	17.1927911176531	1	1	34.1946814321027	29.0077321496111	17.0513360408606	1	1	1	1	44.5884731352809	1	1	1	1	1	17.173694925301	1	1	1
AC132938.2	1	24.8628661150286	1	26.068888169659	1	53.7770854860702	16.6810215377956	1	1	1	1	1	38.6744499534461	1	1	15.7979335262891	1	18.4944770044521	1	1	1
AC133065.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.4784951618627	1	1
AC133485.6	1	1	1	19.9651888612751	1	1	1	1	1	32.0237503455563	1	13.9186426301325	1	1	1	1	1	1	1	1	1
AC133637.1	1	1	1	1	47.8345078066108	1	1	1	1	1	38.8253595768783	1	1	1	1	1	54.5544793529386	1	1	1	1
AC133644.2	1	1	1	1	1	1	1	1	1	1	1	1	1	32.8866242589996	1	1	1	1	1	1	1
AC134312.1	1	1	1	1	1	1	1	1	1	1	1	28.3191143757401	1	1	1	1	1	1	1	1	1
AC134669.2	1	26.1109013971467	1	1	1	107.668917900618	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC134775.1	1	1	1	1	1	1	1	1	1	1	1	22.5525164279324	1	1	1	1	1	1	1	1	1
AC135050.1	1	1	1	1	1	33.9222395429223	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC135050.3	1	1	1	1	1	1	31.4556741409016	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC135050.7	1	17.3433472355598	1	1	28.2706761739363	38.3451612021274	19.8897454733151	1	1	15.8058452027244	1	1	1	1	1	1	1	1	1	1	1
AC138150.1	1	1	1	38.7550793871937	1	1	1	1	1	89.8229447355015	1	1	1	1	1	1	1	1	1	1	1
AC138470.1	1	20.3024266490873	1	29.4335977401895	38.9442280683009	34.9092969270216	1	1	1	1	1	1	1	1	1	1	24.7744940277131	1	1	1	1
AC138904.3	1	27.8675240294706	1	51.4722341514329	62.2236801155488	1	1	1	28.8747907629222	24.461950886247	29.0391259199584	67.4978833141624	1	1	1	16.9052328617423	20.1485084142925	1	1	1	12.9747957090604
AC139768.1	1	21.6209468301202	1	25.8949875701267	1	32.433236425726	1	1	1	45.5437497973289	1	1	1	1	1	1	1	15.8303530462969	1	19.3466418856016	1
AC139887.2	1	1	1	33.0640714795012	1	32.7439465131209	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC141586.5	1	23.3604431805871	1	20.7845167580618	47.2711668275453	29.5391737772009	1	1	1	23.5444628600868	1	33.1036366995847	29.5007899772843	1	1	20.598453240085	1	22.3657489227668	1	1	1
AC145285.2	1	1	1	1	37.298343485768	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC239800.3	1	1	34.7359809030882	78.3531481786811	1	1	1	1	68.4486042405338	26.5282815329083	1	14.6527090649037	1	1	1	1	1	1	1	1	1
AC240565.2	1	1	1	1	1	50.5137508869991	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC243312.2	1	1	1	1	1	41.4672636423247	1	1	1	1	1	1	1	1	1	1	34.6986774671384	1	1	1	1
AC243654.1	1	1	1	1	1	1	1	1	1	1	1	69.1950487741302	1	1	1	1	1	1	1	1	1
AC243829.4	1	1	1	1	1	1	18.6732345380397	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC243960.1	1	1	1	1	1	1	1	1	1	31.0335075068436	1	1	1	1	1	1	1	1	1	1	1
AC244153.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.8062029081785
AC244197.3	1	1	1	1	1	45.4965822502023	1	1	1	1	1	1	1	1	1	15.0211656458974	1	18.1424397125055	1	1	1
AC245052.4	1	15.1880317542483	1	1	1	1	18.4557514908544	1	1	1	1	1	35.6745554580538	1	1	19.3195678048388	1	1	1	1	1
AC245060.5	1	1	1	1	1	1	1	1	1	24.2231462412329	1	1	1	1	1	1	1	1	1	1	1
AC245128.3	1	100.275839874152	1	1	1	526.307308500503	1	1	1	1	1	1	55.2670092915288	1	1	33.6747143438684	1	1	1	1	1
ACACB	1	1	1	1	1	1	1	1	1	20.2511256414911	1	1	1	1	1	1	1	1	1	1	1
ACAD8	18.4635763063522	29.482292201292	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.6713620623697	1	1	1
ACADSB	28.3207716086776	1	1	25.7181777668636	1	1	1	1	1	31.4580828693681	1	1	1	1	1	1	1	39.8216329737489	1	1	62.4257153117975
ACBD7	1	1	1	30.4849532038897	1	1	1	1	1	38.6969408981343	1	1	1	1	1	1	1	1	1	1	1
ACD	22.374056062475	1	1	22.0225173152878	1	1	1	1	1	1	1	45.6315364732441	1	1	1	1	1	1	1	1	1
ACE	1	22.063762142848	1	19.921206448135	1	1	142.582091090329	1	1	27.7774129645306	1	1	1	1	1	75.7237895423684	57.5534180245478	24.3349302420631	25.0668143614692	77.0333815376293	1
ACER1	1	15.4415622712655	1	1	1	30.4768635594103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACKR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	203.451766978246	1	1	1	1
ACKR3	24.7274954935788	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.3495864671742	105.909495726022	1	1	1	1
ACOT7	28.5965168543512	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19.4478073774138	1	1
ACP2	1	25.8979968482377	1	1	1	1	152.56004358451	1	1	1	1	1	1	1	1	123.804345993939	13.3146098625188	1	29.1454680527513	36.444399873194	1
ACP5	44.0234682067266	80.9095006997821	1	1	41.8011683945688	1	1009.95494192845	1	1	18.1444251838798	60.302674332793	84.784828351808	52.1156965816091	119.277428877244	50.6871902852958	813.668033134424	35.8885370084646	46.3165378031068	136.858847671743	143.275874645915	40.4904454468456
ACP6	24.1837089169535	1	1	1	1	1	1	1	1	1	1	1	1	34.7462246080629	1	1	1	1	1	20.9813762921773	49.9975739065863
ACPP	1	16.8444805662621	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19.7675888681156	1	1
ACSF2	1	1	1	1	38.67883298836	1	18.8925175606292	1	1	1	1	15.5094096375326	1	1	1	1	1	1	1	1	1
ACSL1	36.4797628794462	272.379169898109	1	24.5726789762431	1	1197.51197755631	294.194664642425	1	27.3052047322177	1	50.0159803898915	42.0983033597802	129.917809496123	52.908041745467	43.7127066844849	295.036191975155	49.9233343704415	65.0454649937339	139.073444258646	202.139274202865	1
ACTG2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	87.1911933574689	1	1	1	1
ACTL6A	122.322311491891	17.5814520311947	1	1	1	1	1	1	1	16.9434580415206	1	1	1	1	1	21.8281118524634	1	37.5273032946964	19.1194888055817	1	186.29131612885
ACVR1B	1	32.9679728507035	1	1	1	1	20.068919967898	1	1	23.1378944058176	1	27.5068484822218	42.6181934911361	1	1	30.7138626609222	1	59.2529528528574	1	1	1
ACVR1C	1	1	1	1	1	1	1	1	1	28.1851455120633	1	1	1	1	1	1	1	1	1	1	1
ACVR2B	1	1	1	1	1	1	1	69.5942248246411	1	1	1	1	1	1	1	1	1	1	1	1	1
ACVRL1	1	1	1	1	1	1	30.3214644886928	1	1	1	1	1	1	1	1	29.6903457026557	188.722542622978	1	1	72.6944855003284	1
ACYP1	40.5002438832138	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21.6442213856706
AD000090.1	1	1	1	1	1	1	21.7923857045406	1	1	1	1	1	1	1	1	1	117.051450545825	1	1	46.9477873786918	1
ADA	1	1	1	45.5360194109945	1	1	1	1	1	1	1	43.971594277087	1	1	1	1	1	1	1	1	1
ADA2	1	325.342057127596	88.459669895873	120.182674185956	80.3220755715715	31.3137336992738	457.224538759657	406.363033809955	100.845046640003	86.1122173365232	54.8056267017812	74.7800825600545	84.6065567832915	38.2284282661464	76.8185418913058	231.919262454076	44.0077689114938	23.5226969894523	276.430100010159	225.83016843355	1
ADAM12	22.5924006103852	1	1	1	1	1	1	1	1	1	1	1	63.8189746097425	68.1666089151962	1	18.0549753482742	115.648708010297	109.576783437623	1	1	39.0209977711086
ADAM15	35.7242055559107	37.1947429638632	1	1	1	1	17.8673884188309	33.8232768156399	1	1	1	1	1	1	1	27.5723818570926	67.2887181570814	18.3358275728667	30.2472629535634	31.9403952776887	1
ADAM19	55.4841823771005	67.3300419649712	104.863072096548	1	170.603301807148	108.868010829322	1	64.2806213734569	47.7838660718789	1	80.0052593338827	129.82803422186	110.72996969065	163.889678874329	195.014803003539	1	69.4274815269497	1	287.535852530875	185.323293984718	1
ADAM23	39.8874174941599	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.7064400005082	1	1	39.0229858711305
ADAM28	1	32.5892871607722	1	1	305.269824094296	1	32.9881275778417	43.8759335783105	1	1	226.36495209495	1	1	1	1	1	1	1	61.8514055638379	49.678060047372	1
ADAM9	37.1284556387446	46.6185868587936	1	1	1	1	113.07937349914	1	1	1	1	1	1	1	1	108.458026476397	61.2856118276321	52.209537271393	57.140388569919	70.0099400184452	1
ADAMDEC1	1	1	1	1	1	1	38.8204099359622	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADAMTS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	186.607680824891	30.9567705334065	1	1	1
ADAMTS10	1	1	1	1	1	1	1	1	1	24.7861205634365	1	1	1	1	1	1	1	1	1	1	1
ADAMTS12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	125.244601448086	1	1	1	1
ADAMTS2	1	17.4169090571338	1	19.2725272997011	1	28.8843203363368	1	1	1	16.2293626713988	1	1	1	1	1	1	153.643519082238	21.5206895447499	1	1	53.2608372512731
ADAMTS7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.9239869323562	28.0700008538537	1	1	1
ADAMTS9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	113.497350195845	1	1	1	1
ADAMTSL3	1	23.49193837175	1	26.4872031260234	1	1	1	1	1	50.8620650313059	1	1	16.9381277084371	28.0199159354608	1	1	1	23.3951875704842	1	1	1
ADAMTSL4	1	33.6769455822406	1	1	1	1	80.6674372501704	1	1	1	1	1	1	1	1	54.6506129990742	1	1	53.5320269184776	28.0818818210363	1
ADAP1	1	27.0322903519972	1	32.6862680289195	1	1	1	1	1	1	1	1	1	1	1	1	1	1	13.8757451963502	1	1
ADAP2	1	74.546215835963	1	1	34.1667786351517	1	216.312878639627	1	1	1	25.4003870419739	1	1	1	1	140.421594180199	28.7321951765623	1	148.132737813049	78.2151850719534	1
ADAT2	1	1	1	1	1	1	1	1	1	1	1	1	1	24.6134970194269	1	1	1	1	1	1	1
ADCK2	26.7193986877623	22.5865643552121	1	1	1	1	47.2787768554555	1	28.3126504513078	1	32.71958012227	40.1705011744086	1	1	28.2880557397348	40.9129282546056	1	14.6766924305236	37.6283910824298	34.8614994375834	33.6997856344082
ADCY2	1	18.153744242595	1	1	1	30.1622590986675	1	1	1	32.8391221233008	1	1	1	1	1	1	27.7941007694043	1	1	1	1
ADCYAP1	1	1	1	1	1	1	1	1	1	1	1	1	307.618369492754	1	1	1	1	298.845994908789	1	1	1
ADD2	41.3415910834326	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.5358474319412
ADGRA2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	104.534284362968	1	1	1	1
ADGRA3	1	17.8914098681233	1	26.844680606743	29.3765889198607	1	1	1	1	23.6589090288554	1	23.1547363750164	1	1	1	1	30.0320215074849	22.6749447583161	1	1	1
ADGRE1	1	26.4563412811456	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADGRE3	1	1	1	1	1	37.0831224230656	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADGRF1	1	28.5129678315601	1	1	1	48.9965661246084	1	1	1	18.3059792347718	1	1	1	1	1	1	1	1	1	27.9954680148419	1
ADGRF5	1	71.1954147165646	1	1	1	1	1	1	1	1	1	1	1	1	1	1	210.784853255343	24.0069550689376	1	144.068793257449	1
ADGRG1	60.3806590382587	25.2127076546584	1	640.57679340431	1	1	1	1	95.3259065883749	1	1	126.947446915044	1	1	50.7618547850015	1	44.0350109141604	22.1370556092872	42.7248695897539	31.5972343298689	64.608150413095
ADGRG3	1	1	1	1	1	292.639245579868	1	1	1	1	1	1	42.1304808202622	1	1	1	1	1	1	1	1
ADGRG5	1	1	1	39.4111939327364	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADGRL2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	96.2759515380868	1	1	1	1
ADGRL4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	74.3626307400959	1	1	1	1
ADH1B	1	1	1	1	1	1	1	1	1	1	1	16.1825347943825	1	1	1	1	238.946621841497	1	1	1	1
ADH6	1	1	1	1	35.7455425970327	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADH7	154.716406550759	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.708744646142	1	1	256.454731264501
ADIRF	63.5685677430669	81.9902851448465	1	1	1	1	1	1	1	1	1	1	1	1	1	1	131.971249301135	56.9443216305529	1	72.3521418081103	106.167959139052
ADM	105.935845431985	42.3547035947928	1	1	1	318.929916561683	86.7111675029059	1	1	1	1	1	153.415029222491	1	1	120.737327192154	82.3088578742376	123.91876962489	23.9242341722972	74.4390241772852	173.46533445374
ADM2	1	16.8440926643805	1	1	1	36.4267796221486	1	1	1	1	1	1	1	1	1	1	1	19.3780690330013	1	1	1
ADO	23.950322654129	1	1	30.3242935901143	1	1	1	1	29.7442027647266	1	1	1	1	1	1	19.6101709414067	28.9298210370991	17.5133406430539	19.9865105740665	1	49.9920083553334
ADORA2A	1	1	1	1	33.9413919440838	81.0602392713225	1	22.2492606504861	48.6287548595493	58.8780659504236	32.7219742690216	1	41.2087234095485	46.6722806890848	34.7596792266939	1	1	1	1	52.1394673431238	1
ADORA2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20.2236849996322	1	1	1	1	1
ADORA3	1	1	1	1	1	1	37.4256217715767	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADPRM	1	1	1	1	44.7513740223052	1	1	1	1	39.1347147398064	1	1	1	1	1	1	1	1	1	1	1
ADRB1	1	1	1	1	1	1	1	1	1	1	1	45.4602301361396	1	1	1	1	42.9833914421891	1	1	1	1
ADRB2	1	1	1	76.2173179774544	1	1	1	1	27.5499878906351	1	1	1	1	1	1	1	1	55.1316728028722	1	1	1
ADTRP	1	1	1	1	1	1	26.9022333014051	1	1	102.318055430483	1	1	1	36.0288696003211	1	18.1989965512964	1	1	1	1	1
AEBP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	608.825752432085	1	1	1	1
AEN	18.1516185790088	1	1	1	1	1	1	19.8817620898458	1	23.2130428041033	1	1	1	37.0582049765894	27.115800449977	1	1	24.5167549701604	1	20.3290356601952	1
AF001548.3	1	1	1	27.0859467998221	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AF121898.1	1	21.5651791138135	1	1	1	51.5535194196807	1	1	1	18.9204741926939	1	1	1	1	1	1	1	1	1	1	1
AF131216.3	1	1	1	1	28.7109053210547	1	1	1	26.9911426940149	1	1	1	1	1	1	1	1	1	1	1	1
AF274855.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.3184552409018
AFAP1	1	1	1	1	1	1	1	1	1	1	1	57.8613784233282	1	1	1	1	48.7922879406371	1	1	1	1
AFAP1L2	1	1	1	1	1	1	1	1	1	1	1	220.514833351422	1	1	1	1	1	1	1	1	1
AFDN	20.3864563172445	26.2458352891466	1	1	1	1	23.9398240561434	1	1	1	1	1	1	1	1	22.1617552186752	48.364090484518	49.0801563711825	56.0887550495617	82.1289985964062	1
AFF3	1	1	1	1	110.716719772305	1	1	1	1	1	70.797231534653	1	1	1	1	1	39.0752848914988	1	22.3639382122393	1	1
AGA	1	21.9051685862121	1	22.8322175650924	1	1	17.0692103904372	52.3688874111466	1	1	1	1	1	1	1	22.0464093579973	1	41.2433968253902	20.3109327683482	1	1
AGAP1	1	1	1	56.695053186183	1	1	1	1	1	1	1	1	28.6731151731454	1	1	1	1	60.4892535620251	1	1	1
AGAP2	1	1	27.2396189288837	34.3971402286431	1	1	1	1	32.6560933524137	25.161214943343	1	1	1	29.9870952229066	1	1	1	1	1	1	1
AGFG2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.465878414706	1	1	1	1	1	1
AGK	44.6228498315929	1	1	65.9690123186999	1	1	1	1	1	1	1	130.899466848399	1	34.7562033618002	1	17.5157439827781	1	19.5286635551112	1	26.4697705709465	98.9237912064082
