NAME	CD8.cells	T.cells.regulatory	Myeloid.cells	CD4.cells	NK.cells	B.cells	Mural.cells	Endothelial	Fibroblasts	Plasma	T.cells.helper	Cancer	T.cells.proliferative	Mast.cells
NNMT	1	1	1	1	1	1	472.818392109965	198.834119341573	1050.72338432367	1	1	1	1	1
NOP14-AS1	18.9778507033457	26.375858861113	1	16.8942530303238	27.3762491550616	1	1	1	1	1	29.1911329476747	1	12.305001178009	1
NOS3	1	1	1	1	1	1	1	56.3130484971263	1	1	1	1	1	1
NOSTRIN	1	1	1	1	1	1	1	250.429266104525	1	1	1	30.9053488657815	1	1
NOTCH3	1	1	1	1	1	1	524.014413679176	1	46.955951187364	1	1	48.3426401405308	1	1
NOTCH4	1	1	1	1	1	1	1	270.53129905598	1	1	1	1	1	1
NPDC1	16.7193030759764	44.7441494191482	14.3866536083945	19.7527091223754	1	1	48.2386901620199	562.567767079243	84.175607889487	1	111.86798371714	1	44.1169909699113	1
NPIPB11	1	1	1	1	34.828629962438	1	1	1	1	1	1	1	1	1
NPIPB4	1	1	1	1	25.4217653649425	1	1	1	1	1	1	1	1	1
NPL	1	1	50.6362157187944	1	1	1	1	1	1	1	1	1	1	1
NPR1	1	1	1	1	1	1	1	118.024791765781	1	1	1	20.3183911320908	1	1
NPR3	1	1	1	1	1	1	1	119.483257079324	1	1	1	1	1	1
NPTX1	1	1	1	1	1	1	1	1	1	1	1	187.725012927976	1	1
NQO1	1	1	1	1	1	1	13.192653226238	80.7555854156789	1	1	1	348.156240440269	1	1
NR2F1	1	1	1	1	1	1	99.5702391055479	1	195.464076461622	1	1	13.6033958676989	1	1
NR2F2	1	1	1	1	1	1	395.641713358411	72.2385941805912	147.84183917896	1	1	39.3265189944077	1	1
NRGN	1	1	14.066640993073	1	1	1	78.6071568625095	1	1	1	1	21.6877837939714	1	1
NRIP3	1	1	20.2096617266713	1	1	1	1	1	1	1	1	1	1	66.5864013750424
NRN1	1	1	1	1	1	1	1	115.238662921195	1	1	1	1	1	1
NRP1	1	1	47.7213712451855	1	1	1	72.5163632622427	208.564495428737	85.8207614579449	1	1	46.7296879670642	1	15.3905476339323
NRP2	1	1	101.489192285314	1	1	1	32.8153419544399	35.6431903768786	72.7424059479303	1	1	1	1	19.7166425088662
NRROS	1	1	48.0550417168066	1	23.8473782542926	60.6389498340609	1	18.9076897721764	1	24.7326375813508	1	1	16.0702429464308	18.5564715044229
NSD2	1	21.809479018833	1	1	1	1	14.9177441623033	1	1	15.3130918337592	22.951723404855	21.2912332519213	115.860630421387	17.1598676238819
NSG1	1	1	1	24.5579006460462	1	1	1	1	1	1	1	1	1	11.7672895936642
NSMF	1	1	1	1	1	1	1	1	1	1	1	60.9045651804052	1	1
NSUN3	13.440669934643	21.0528541295806	1	1	1	1	1	1	1	1	15.0152040653629	1	11.2842563179182	1
NT5DC2	1	1	1	1	1	1	32.0731776793394	1	24.6989570844867	32.1675283192835	1	22.8205893186204	1	56.1051961352569
NT5E	1	1	1	1	1	47.5247842852302	23.408581264987	42.5846448546504	1	1	1	53.1410815750024	1	1
NTM	1	1	1	1	1	1	16.4822677693051	1	29.8921943692917	1	1	1	1	178.911624942334
NTN4	1	1	1	1	1	1	79.5166246881218	19.2770109516694	1	1	1	38.2937635203216	1	1
NTRK1	1	1	1	1	1	1	1	1	1	1	1	1	1	89.0048293808124
NUF2	1	1	1	1	1	1	1	1	1	1	1	1	110.708927287447	1
NUGGC	1	1	1	1	1	1	1	1	1	37.1469136245141	1	1	1	1
NUP88	1	1	1	1	17.4661827538149	28.1577501533672	14.1630292728121	1	1	1	1	1	22.9823752068191	15.282931765662
NUPR1	1	1	214.325477874361	1	1	1	317.770183003944	50.9888176314966	639.584971124865	1	1	221.388253734617	1	1
NUSAP1	1	22.3872869069581	1	1	1	1	1	1	1	1	30.6722529802564	1	401.366279217941	1
NXT2	1	1	13.7893765362537	1	17.0247619406556	1	1	1	1	1	1	1	1	1
OASL	127.328040526215	31.8507875339597	29.5768126131734	54.0029353497107	43.8382326477593	1	1	15.5336676135986	1	17.8107977429758	55.1273328572014	13.5334009511749	127.975858252642	1
OCLN	1	1	1	1	1	1	1	33.4015509295583	1	1	1	70.6831072863826	1	1
OGFRL1	1	1	103.165943870349	1	1	1	1	1	21.7386724297771	1	1	1	14.023546615086	1
OGN	1	1	1	1	1	1	1	1	66.8881286629239	1	1	1	1	1
OIP5	1	1	1	1	1	1	1	1	1	1	1	1	22.6973416156292	1
OLFML1	1	1	1	1	1	1	66.0375311532262	1	102.415895780572	1	1	1	1	1
OLFML2A	1	1	1	1	1	1	54.6617790891917	87.2356764143143	1	1	1	1	1	1
OLFML2B	1	1	31.7846087745542	1	1	1	116.038812470006	1	59.1623465151725	1	1	1	1	1
OLFML3	1	1	1	1	1	1	42.1895510155303	1	566.718639163832	1	1	1	1	1
OLR1	1	1	341.567377499203	1	1	1	1	1	1	1	1	1	1	1
OR8G5	1	1	1	1	1	1	1	1	1	1	1	1	1	25.2179982768513
ORC1	1	1	1	1	1	1	1	1	1	1	1	1	24.6874398308762	1
ORC6	1	1	1	1	1	1	1	1	1	1	1	1	88.7574817109149	1
OSBPL10	1	1	1	1	1	33.6674631547115	1	34.6263375201593	22.326569731309	20.822722894023	1	39.8283131320613	1	1
OSBPL5	1	1	1	1	81.6875144163308	1	39.1813228029723	31.1571823366987	20.0699009886366	1	1	15.5766645679137	1	1
OSBPL7	16.8836415278226	1	1	1	21.9032106722146	1	1	1	1	1	1	15.2659203572453	1	1
OSCAR	1	1	56.9961858774246	1	1	1	1	1	1	1	1	1	1	1
OSGEPL1	1	1	1	1	14.7042779057596	1	1	1	1	1	1	1	1	1
OSM	1	1	102.758352872011	1	1	1	1	1	1	1	1	1	1	33.9641598156148
OTOA	1	1	37.1419911232221	1	1	1	1	1	1	1	1	1	1	1
OXNAD1	164.79304035326	160.504295491672	15.8977680302875	160.141858056927	62.9582226449273	1	12.5898626779972	17.6139717945552	1	22.5204231259266	187.444783493972	1	137.679380561839	32.493251419583
P2RX1	1	1	1	1	1	1	1	1	1	100.655217138209	1	1	1	61.5720436810797
P2RX5	1	1	1	17.08874165501	1	48.0891645554689	1	1	1	32.0969357101294	19.9606986931443	1	1	1
P2RX7	1	1	30.4202016340548	1	1	1	1	1	1	1	1	1	1	1
P2RY10	115.020357089483	249.388304982297	22.4020013099456	136.110647085334	24.2372392312299	107.927396722247	1	1	1	53.7914495991149	132.730136790402	1	94.9811393757033	1
P2RY14	1	1	1	1	1	1	38.8865356356762	1	1	1	1	1	1	49.551931637212
P2RY8	49.4720723324951	20.4433000496668	15.0290395549464	81.7307354315903	94.6959351912429	46.7018817456913	1	1	1	71.1829420082872	53.7194417335226	1	43.9538619444227	1
P4HA2	1	1	1	1	1	1	47.9465898416622	1	109.136797551867	17.9664532550107	1	51.0372866850217	1	1
PAFAH2	1	1	1	1	25.5145103312329	1	1	1	1	1	1	36.2717359814091	1	1
PAIP2B	1	1	1	1	1	1	1	1	1	86.7579553790455	1	1	1	1
PAK1	1	1	104.587262965109	1	1	28.684126719444	1	1	17.2309423785365	19.5642262776679	1	29.3518963425206	26.7076378029225	214.724597890059
PAK4	1	1	1	1	1	1	1	130.30616080466	1	1	1	44.6447286709049	1	1
PALLD	1	1	19.0273613924683	1	13.1759538299575	1	114.962653937982	1	284.777546928297	1	1	1	1	61.2250617895896
PALM2-AKAP2	1	14.0751112516107	41.7590080984695	1	1	64.6199497907013	146.940292404225	266.695324802389	70.7133109823655	90.2654860817511	1	1	32.9542596459785	505.49053259768
PALMD	1	1	1	1	1	1	1	212.900673419539	46.7516353198128	1	1	1	1	1
PAMR1	1	1	1	1	1	1	1	1	54.7594994915863	1	1	1	1	1
PAOX	1	1	1	1	17.2997224639712	15.4673361899804	1	1	1	40.45862229283	1	18.2347434985158	1	1
PAPSS2	1	1	149.715249660321	1	1	1	58.6927224455939	155.806431755924	112.639909877628	1	1	62.0652172564153	1	1
PAQR4	1	1	1	1	1	1	1	16.06904452694	1	1	1	1	26.0832664986393	1
PAQR5	1	1	1	1	1	1	1	1	1	1	1	1	1	26.3565927602685
PARD6G	17.781338265664	15.3069322753534	1	1	1	1	1	1	1	1	1	1	27.9498961602955	1
PARD6G-AS1	1	1	1	1	1	1	1	1	1	28.1025451372421	1	1	1	1
PARG	1	1	1	1	18.616516975818	1	1	1	1	1	1	1	11.2974484882587	1
PARM1	1	1	17.0346745363641	1	1	1	109.313974987971	1	1	71.7617342621698	1	49.3028279643376	1	1
PARP15	37.1004416911653	44.818674907611	13.4561000962196	36.8295843067129	87.5857016157584	164.275903325967	1	1	1	14.4551643151844	23.3980146624338	1	30.3699687873899	17.927133391473
PARP3	1	1	1	1	1	30.6385402810573	1	1	14.3029032140219	1	1	33.8171863535588	1	1
PARP8	249.716710006351	78.7385088401218	33.6702213545263	222.639370293843	228.590022865695	54.1510676295897	20.394136655707	19.683738109115	19.6683219105698	21.4254191460679	88.0503251898621	56.9148831739488	59.4767498350839	1
PARPBP	1	1	1	1	1	1	1	1	1	1	1	1	39.7328328771778	1
PARVA	1	1	1	1	1	1	102.869581135687	34.0690906771776	137.350292200828	1	1	52.861941863113	1	1
PASK	29.425825440686	52.090688576882	1	78.2176269177536	1	26.8013661531445	1	92.3707352595919	1	16.7391294782755	71.8333607083806	1	13.7881144288371	1
PATJ	1	1	1	21.9155551095556	1	12.5744493859577	1	1	1	1	1	86.6823532747062	1	1
PAX5	1	1	1	1	1	39.1381022403366	1	1	1	1	1	1	1	1
PBK	1	1	1	1	1	1	1	1	1	1	1	1	50.5403410787349	1
PBX4	91.251821842553	153.435496901564	16.5223500287092	143.036480621028	27.4508321750344	44.0571288760311	1	1	1	18.4465650699805	142.812233315802	16.0284309674583	97.5148847076995	1
PCAT19	1	1	1	1	1	1	1	179.69409096422	1	1	1	1	1	1
PCCB	1	1	1	1	21.4805701855899	1	1	1	1	18.4253927740533	1	1	1	1
PCDH1	1	1	1	1	1	1	31.3065443189916	80.3534819419596	1	1	1	13.1321646497302	1	1
PCDH12	1	1	1	1	1	1	1	123.912530601266	1	1	1	1	1	1
PCDH17	1	1	1	1	1	1	1	371.611894367319	1	1	1	1	1	1
PCED1B	70.2729069959077	124.00363732346	13.6316077637641	53.1530088852221	51.2771067156141	49.0462258735633	1	1	1	86.3795984483792	90.7497889496029	1	85.1327353113519	1
PCLAF	1	1	1	1	1	1	1	1	1	1	1	16.235289498968	498.101728078274	1
PCNT	1	1	1	1	27.9004245695547	1	10.1444941385419	1	1	1	1	1	51.6443437832207	1
PCNX2	20.6234092298823	14.8349179777839	1	23.3386223291952	1	1	1	1	1	1	32.7827096634928	1	13.899622906378	1
PCOLCE	1	1	1	1	1	1	502.482465680699	1	516.852549322389	1	1	23.2146651454233	1	1
PCSK1N	1	16.5716035207847	1	1	1	1	18.8583212241715	1	18.4498505283969	1	15.1602290114529	1	1	1
PCYOX1L	1	23.5298618272121	12.2815341424793	1	1	1	1	16.4939797340049	1	1	18.808495372353	1	1	1
PDCD1	123.834995196142	41.7375975827539	1	80.9279292651065	29.6708017864365	1	1	1	1	1	291.353655720066	1	95.0557603120503	1
PDCD4-AS1	20.6027622749235	21.0244202950575	1	23.5881796812102	1	16.3659781790874	1	1	1	12.187198390219	1	1	11.0325322008212	14.3805640075416
PDE3A	1	1	1	1	1	1	83.6684456187495	1	1	1	1	1	1	17.0858290254188
PDE3B	115.354159737472	106.811081607866	19.0594939517924	110.973282869091	36.7741411911777	1	1	43.076241826179	28.0335984420957	1	186.500941865744	1	90.9275865525177	22.0085283881253
PDE5A	1	1	1	1	1	1	56.3228448207674	1	71.7306840371571	1	1	1	1	1
PDE7B	1	1	1	1	1	1	1	1	1	1	98.1959165284052	1	1	35.0809276503008
PDGFB	1	1	25.6883254001087	1	1	1	1	208.504399943309	1	1	1	1	1	1
PDGFD	1	1	1	1	45.0688649276484	1	1	1	14.5304342296104	1	1	1	1	1
PDGFRA	1	1	1	1	1	1	49.0626921985385	1	205.079826444063	1	1	1	1	1
PDGFRB	1	1	1	1	1	1	438.78799653274	1	152.173138760877	1	1	1	1	1
PDK1	1	1	12.8998799625445	1	1	1	1	1	1	214.922945114575	1	1	13.018575187743	1
PDK4	1	1	27.8365940222725	1	1	1	88.2273811491677	262.637954982528	71.5574179732324	1	1	24.8876595169082	1	1
PDLIM1	1	1	19.1660563926163	1	33.5057411035308	189.827737190597	365.461185980984	634.476473813047	194.10173336996	50.0773050414186	1	236.214437090341	35.6717729369997	1
PDLIM3	1	1	1	1	1	1	686.605791223909	27.0279746906388	437.486191668044	1	1	1	1	1
PDLIM4	1	1	1	1	1	1	1	1	56.6027605101519	1	1	1	32.818092933286	28.843586490765
PDPN	1	1	1	1	1	1	1	1	148.808749297312	1	1	52.265444354766	1	1
PDZD4	1	1	1	1	14.0300008887032	1	1	1	1	1	1	1	1	1
PDZK1IP1	1	1	1	1	1	1	1	1	1	1	1	344.453335815949	1	1
PEBP4	1	1	1	1	1	1	1	1	1	1	1	115.75133884286	1	1
PECAM1	37.0708085573083	1	76.5325320865021	1	40.2651614464621	1	1	2188.09688746458	1	150.519078477901	1	14.7937923573724	41.3108403634704	1
PECR	1	18.1209470097186	1	1	22.885858145058	1	1	1	1	1	13.960118363429	1	20.4974090876267	1
PEG10	1	1	1	1	1	1	1	1	1	1	1	128.12716006566	1	1
PFKFB2	1	1	1	1	1	1	1	1	1	1	1	58.7451857456739	1	1
PFN2	1	1	1	1	1	1	85.307685406924	1	88.5896732062152	1	1	29.8285583601606	1	1
PGAP1	1	21.3927702759325	1	1	1	1	15.2260231881815	1	14.8170732530062	1	29.699028246751	1	16.272506643287	16.6493740281806
PGLYRP2	1	1	1	1	1	1	1	1	1	52.1568904354022	1	1	1	1
PGM3	1	1	1	1	1	1	29.1720276663675	1	47.0447756130773	63.1970355523347	1	22.306729536407	1	1
PHACTR1	1	1	137.18172767081	1	1	82.6640327434247	1	1	1	38.1531908275038	1	1	1	149.653210429748
PHF19	13.8742877569067	28.6319899234077	23.6615924970698	16.5703077597185	1	1	1	1	1	1	20.2139808215786	1	122.029022823194	15.9879670916835
PHF7	1	1	1	1	1	1	1	1	1	1	1	1	21.3998251060014	1
PHGDH	1	1	1	1	1	1	27.786489185287	1	23.4407550457279	95.5675897899564	1	1	82.4393813024337	1
PHLDA3	1	1	1	1	1	1	27.1475098799201	53.3575566535534	146.638786320546	1	1	76.6001804498421	1	1
PI15	1	1	1	1	1	1	111.141036103665	1	1	1	1	1	1	1
PID1	1	1	56.8547761502736	1	1	1	1	1	49.6244430865799	1	1	17.2206244771349	1	1
PIDD1	1	1	1	1	1	1	1	1	1	1	1	20.186973086134	26.5917050940623	1
PIEZO2	1	1	1	1	1	1	1	1	50.710358046943	1	1	1	1	1
PIFO	1	1	1	1	1	1	1	1	1	1	1	90.1026293175289	1	1
PIGO	1	1	1	1	14.0293441131271	1	1	1	1	1	1	1	1	1
PIGR	1	1	1	1	1	1	1	1	1	1	1	723.014258588557	1	1
PIK3AP1	20.1684938794778	1	51.1581844775118	1	40.0654644378469	54.7682366421424	1	1	1	1	1	1	21.7145847222402	16.1932539950527
PIK3CD-AS2	1	1	1	1	1	1	1	1	1	47.3128310331562	1	55.2835697804087	1	1
PIK3R3	1	1	1	1	18.0461936967298	1	25.9046317443943	301.214381480375	16.5068819698925	22.1261257821594	1	1	14.012367455227	1
PIK3R6	1	1	1	1	1	1	1	1	1	1	1	1	13.5162075480434	30.8055379334157
PILRA	1	1	177.004922390584	1	1	1	1	1	1	1	1	1	1	1
PIM2	42.8946372600081	192.048302115029	33.261801728769	80.3682433283666	70.77364085753	105.264149112013	15.4584981427823	1	1	572.22960708178	87.1374604475828	1	35.0579049046574	28.8183866128732
PIMREG	1	1	1	1	1	1	1	1	1	1	1	1	37.4585793569829	1
PIP5KL1	1	1	1	1	1	1	1	1	1	1	1	62.1889464207697	1	1
PKHD1L1	1	1	1	1	1	29.5951132809232	1	64.653614963951	1	89.0805349246474	1	1	1	1
PKIA	1	39.3965987708897	1	18.0332796943817	1	1	1	1	1	1	40.8226476183622	1	21.065302714822	1
PKIB	1	1	100.99146006463	1	1	1	1	1	1	1	1	20.4124033794803	1	1
PKIG	1	1	1	1	1	172.548733214244	538.370230714705	156.599666061398	338.340011601548	28.1704777538594	1	1	26.3660205397728	79.5934058944625
PKMYT1	1	1	1	1	1	1	1	1	1	1	1	1	137.736750492851	1
PKP3	1	1	1	1	1	1	1	1	1	1	1	87.0926328971012	1	1
PKP4	1	1	1	1	1	1	1	76.8568816951758	13.1019634413734	1	1	99.1193776979838	1	1
PLA2G10	1	1	1	1	1	1	1	1	1	1	1	317.32761821438	1	1
PLA2G2A	1	1	1	1	1	1	1	1	63.4046532368727	1	1	1	1	1
PLA2G4A	1	1	1	1	1	1	1	1	1	1	1	22.7826219640797	1	25.3310459495494
PLA2G5	1	1	1	1	1	1	1	1	57.7600347471673	1	1	1	1	1
PLA2G6	1	14.2175850995733	1	1	1	1	1	1	1	1	1	27.1337615586609	1	1
PLA2G7	1	1	95.0524066595092	1	1	1	1	1	1	1	1	1	1	1
PLAC8	29.5389473773961	1	51.1671151119151	61.1758376636098	307.618214037143	67.4086846064835	1	1	1	1	1	22.0415299314602	1	1
PLAC9	1	1	1	1	1	1	570.253111102677	1	482.652093166835	1	1	1	1	1
PLAGL2	1	13.8320616278993	1	1	1	1	1	1	1	1	33.4374939820218	9.18805863075946	21.1384077672801	19.7973661624605
PLAT	1	1	1	1	1	1	96.4439254533128	217.353324420067	96.6645595854501	1	1	1	1	65.5017699086605
PLAU	1	1	203.122358463755	1	1	1	19.7704577572352	15.3189982785103	58.9741792295958	1	1	1	1	36.1124087874302
PLAUR	1	1	1321.73642272749	30.6005779153274	1	1	71.6858094473799	33.8789614749008	113.667594970059	21.5197166411996	1	1	1	99.159061168356
PLBD1	1	1	117.443226060556	1	1	1	1	1	30.804440668266	1	1	1	1	1
PLCD1	1	1	1	18.9763675337034	13.8082592116118	1	1	15.2792800696463	16.5067921700304	1	1	1	1	1
PLCE1	1	1	1	1	1	1	76.522214458537	1	1	1	1	11.7126472070892	1	1
PLCG2	15.6288059843648	1	23.2804189987717	1	22.4230981121806	90.9183999636076	1	24.0283203526603	1	88.7545487490702	1	1	25.8828024931795	34.5205860729114
PLCL1	1	30.835569262918	1	1	1	1	22.5599545547138	1	1	1	1	10.4423622272731	1	1
PLCL2	1	1	1	1	16.2352649987416	1	1	1	1	1	14.6425354048113	1	1	1
PLCXD2	23.5670902914675	1	1	1	14.1443647458889	1	1	1	1	1	1	1	17.0831696242932	1
PLD4	1	1	73.8670163973731	1	1	40.417121498011	1	1	1	1	1	1	1	1
PLEK	46.3305656378873	1	463.082599919397	1	316.366542716996	70.1980771658873	1	1	1	29.7069608801843	1	1	25.9317426139019	39.2877007657254
PLEK2	1	1	34.969464372613	1	1	1	1	1	1	1	1	1	1	1
PLEKHB1	1	1	1	16.3315276503499	1	14.9911204863848	1	1	1	1	1	118.421225631427	1	1
PLEKHG1	1	15.5436928632208	1	1	1	78.8741931438418	1	76.2082833409479	1	1	1	15.0924624952217	1	1
PLEKHG3	1	1	1	1	55.289817334613	1	13.6154928301465	1	1	1	1	1	1	1
PLEKHH2	1	1	1	1	1	1	28.7248464915808	1	140.734705010776	1	1	40.7388108431199	1	1
PLK1	1	1	1	1	1	1	1	1	1	1	1	1	53.3141914763836	1
PLK2	1	1	26.0932720151156	1	31.0882220685534	1	71.3120978243448	368.963152901758	82.6241528857183	15.1572090308349	15.1708144308425	27.5432761883028	1	1
PLK4	1	1	1	1	1	1	1	1	1	1	1	1	34.0843158333818	1
PLLP	1	1	1	1	1	1	1	86.8163610529604	1	1	1	113.280993558547	1	1
PLN	1	1	1	1	1	1	144.656376505758	1	35.396440240819	1	1	1	1	1
PLOD2	1	1	1	1	1	1	125.727899042262	18.7181797902631	131.807283963594	1	1	1	1	1
PLPP2	1	1	1	1	1	1	1	19.4441948852391	1	1	1	153.385719588371	1	1
PLPP3	1	1	1	1	1	1	74.562638715221	178.36343761745	236.496732097437	1	1	37.7658175418851	1	1
PLS1	1	1	1	1	1	1	1	1	1	1	1	58.5572909860957	1	1
PLS3	1	1	1	1	1	1	260.392586708548	173.103739216218	205.868187274078	1	1	188.698633148792	1	1
PLSCR4	1	1	1	1	1	1	54.0429990386758	63.3416551844397	137.379625161133	1	1	1	1	1
PLTP	1	1	200.247437914766	1	1	1	169.645824931806	15.0840174598553	512.558242108593	65.2402599818526	1	17.2372880526316	1	1
PLVAP	1	1	1	1	1	1	1	1398.44465462275	1	1	1	1	1	1
PLXDC1	1	1	1	1	1	1	168.33410733075	1	18.7604479417591	1	1	23.8942377808998	1	1
PLXDC2	1	1	152.465188381572	1	1	1	41.8920439840254	44.7560778198573	270.712100985285	1	1	1	1	23.1423822572794
PLXNB1	1	1	1	1	1	1	1	1	1	1	1	54.419116801346	1	1
PLXND1	1	1	56.5693431462659	1	1	1	76.7579076511824	156.92856720396	18.2715064440574	1	1	57.3922153266484	1	1
PMCH	1	21.6742484960762	1	1	1	1	1	1	1	1	1	1	1	1
PMP22	1	1	200.52914282974	1	1	1	310.066838289847	115.059070745836	633.936933452546	1	1	31.8407832103363	1	122.529820519192
PNOC	1	1	1	1	1	55.8904315304412	1	1	1	119.940408731561	1	1	1	1
POC1A	1	1	1	1	1	1	1	1	1	1	1	1	30.2669505293063	1
POC5	1	15.3020711998393	1	1	1	1	1	1	1	13.1018004023622	18.8861274984178	1	22.75907972749	1
PODN	1	1	1	1	1	1	41.1347404671509	1	267.814138425627	1	1	60.4293998298019	1	1
PODXL	1	1	1	1	1	1	1	293.353944232817	1	1	1	1	1	1
PODXL2	1	1	1	1	1	1	15.8270449349406	1	1	22.2615602630018	1	140.394994808041	1	1
POLA2	1	1	1	1	1	1	1	15.6491243426565	1	1	1	1	29.0647560086585	1
POLD1	1	1	13.5021658043863	1	1	1	1	1	1	1	1	1	40.7190187183173	1
POLE	1	1	1	1	1	1	1	1	1	1	1	1	32.2916300129156	1
POLQ	1	1	1	1	1	1	1	1	1	1	1	1	26.5638400342594	1
POLR1A	1	1	1	1	1	1	1	1	1	1	1	16.4402186872897	1	22.8962001712063
POLR2J2	1	1	1	1	1	1	1	1	1	1	16.2219340503403	1	16.0733870232939	1
POMT1	1	1	1	1	1	1	1	1	12.3694896528706	1	21.0393326529851	30.3548663794746	11.13848480075	1
PON2	1	1	34.0838485998679	1	1	1	70.5403837220047	169.975783185026	35.6394093786559	1	1	426.882215575355	1	1
PON3	1	1	1	1	1	1	1	1	1	1	1	89.7902496770291	1	1
PORCN	1	1	1	1	26.7048655910073	1	16.2533445714256	1	1	1	1	11.309870062261	1	1
POSTN	1	1	1	1	1	1	34.7229541802153	524.519704031261	607.656144076515	1	1	1	1	1
POU2AF1	1	1	1	1	1	138.278551766565	1	1	1	426.21653344173	19.6086819261158	1	37.6994995297406	1
POU2F2	1	33.6279867637605	23.9220384765842	16.8927756178572	1	116.059909057216	1	1	1	122.69526627495	17.4645510536264	1	38.301102169255	1
PPARG	1	1	1	1	1	1	1	27.2189712481213	1	1	24.3729271651206	1	1	1
PPCDC	1	1	14.7470632654582	1	1	1	1	12.6811698070119	1	73.4184864801965	1	11.2206334804125	17.92408444804	1
PPFIBP1	1	1	1	1	1	1	95.3665847874381	165.985134166896	114.140477887067	1	1	39.5000338735351	1	1
PPFIBP2	1	1	18.8817463506046	1	1	28.6256257344111	14.7644460894304	1	13.2235076475412	17.2404864429149	1	13.2930383357836	1	1
PPIC	1	1	1	1	1	1	222.061943645831	86.2804769512036	276.211991527682	1	1	150.508874810444	1	1
PPIP5K1	1	1	1	1	1	1	1	1	1	1	1	1	1	19.2657514443991
PPL	1	1	1	1	1	1	1	1	1	1	1	101.551540845983	1	1
PPM1H	1	1	1	1	1	1	1	1	1	1	1	14.9569035277102	1	37.2022648231357
PPM1L	1	1	1	1	22.7068235001582	1	26.7002192804164	1	1	1	1	1	1	1
PPM1N	1	1	30.1515065908064	1	1	1	1	1	1	1	1	1	1	1
PPP1R13B	1	1	1	1	1	1	1	66.4689550328491	1	1	1	23.9933148547711	1	1
PPP1R14A	1	1	18.6810985490694	1	1	1	776.801775525893	78.3594797249871	591.516523487839	1	1	1	1	1
PPP1R16B	84.9201833663591	80.8544082826085	14.641943046909	66.03465441062	35.8346093312996	45.9859889183263	1	30.299954138161	1	14.3952350707126	65.218865869259	1	66.5287206652015	1
PPP1R2C	22.0474375709701	27.8111489361033	1	1	1	1	1	1	1	1	1	1	1	1
PPP1R3F	1	20.208781016093	1	1	1	1	1	1	1	1	1	15.6432831623913	1	1
PPP1R9A	1	1	1	1	1	1	1	1	1	1	1	55.6015834766142	1	1
PPP2R2B	53.7079996333568	33.4149052250779	1	28.8136007028205	70.4369001451242	1	1	1	1	1	1	1	36.8630929722801	1
PRAM1	1	1	32.8245465859204	1	1	1	1	1	1	1	1	1	1	1
PRC1	1	1	1	1	1	1	1	1	1	1	1	1	105.850360863514	1
PRCD	1	1	1	1	1	18.00523035996	1	1	11.0260940732897	1	1	1	1	1
PRDM1	81.4768761760537	154.055008694763	86.6034477994106	85.0112108273836	137.170139731999	1	18.129823751633	52.9419040927372	1	244.154032193344	229.306218340527	1	116.873857887086	1
PRDM4	1	13.501757367249	12.315730583466	1	14.0792257719851	54.6398996112789	12.0505644911562	18.3741448814087	1	1	15.2548682111961	15.8785758728529	17.8038792096462	1
PRDM6	1	1	1	1	1	1	17.1126764540903	1	61.8155337761562	1	1	1	1	1
PRDM8	1	1	1	1	1	1	1	1	1	1	1	1	1	40.5178038140596
PRDX4	19.2429642812823	34.9151945537475	54.2518550566622	22.0836424615498	20.1293413564926	29.4930381477631	147.404780203472	59.6278373715545	175.11897716068	1462.17891493868	29.0062312023919	247.325507102108	75.7044956942198	25.7651167997392
PRELP	1	1	1	1	1	1	378.763363213337	1	673.067614756607	1	1	1	1	1
PRF1	256.353060155423	43.8141268756265	1	38.583954216175	982.83022187062	1	1	1	1	1	43.204025067569	9.95571087341589	127.043222759499	1
PRG2	1	1	1	1	1	1	1	1	1	1	1	1	1	226.962305614688
PRG4	1	1	1	1	1	1	1	1	96.6987632396868	1	1	1	1	1
PRIM1	1	1	1	1	13.3032041477386	1	1	1	1	1	1	1	36.2948936573423	1
PRKAG2-AS1	1	1	26.4049954383434	1	1	1	1	1	1	1	1	1	1	1
PRKCH	183.200288056081	159.579438001434	23.2658767066018	126.898567804775	205.746233590743	1	1	132.971293659494	1	1	143.729309620444	1	83.9197702286342	1
PRKCQ	53.0082249588926	43.7631199859679	1	59.2622138227142	68.9745041084839	1	1	1	1	1	61.0618820520315	1	28.3724178102542	1
PRKCZ	18.1199475681303	19.8680744115292	1	15.3993054833996	1	1	1	1	1	12.5457663804379	1	79.7727901652909	1	1
PRKG1	1	1	1	1	1	1	116.266880049002	1	72.7437811724267	1	1	1	1	1
PRMT3	1	35.3332406623288	1	14.00240044368	1	1	13.7948546939545	1	1	1	20.8695064997698	27.4713033010736	13.8790261128034	1
PRMT6	1	1	1	1	1	1	1	1	1	1	1	1	13.0599830594844	21.794489574197
PROCR	1	1	25.0195236360457	1	1	1	68.7607039734792	52.127032180029	16.4723744342543	1	1	14.4960128704766	1	99.0682508051663
PROK2	1	1	1	1	31.0098041159337	1	1	1	1	1	1	1	1	1
PROS1	1	1	1	1	1	1	119.825946758013	94.377073448297	50.7452409799991	1	1	24.5380578746333	1	1
PROSER1	1	15.5703219288915	1	1	1	1	1	1	1	1	15.772034589436	1	12.6078032708715	16.6974015557071
PRR11	1	1	1	1	1	1	1	1	1	1	1	1	23.9722901606485	1
PRR15L	1	1	1	1	1	1	1	1	1	1	1	129.16470991706	1	1
